filename,pool,file_path,linked_from_root,meet_name,date_raw,date_start,date_end,location,source,file_size_bytes,notes
91SrNats.htm,Results,public/LiftTilYaDie/Results/91SrNats.htm,True,1991 USWF SENIOR NATIONALS,"April 26 - 28, 1991",1991-04-26,1991-04-28,"USWF SENIOR NATIONALS Blaine, MN",,76029,has_record_notations
92AmOpen.htm,Results,public/LiftTilYaDie/Results/92AmOpen.htm,True,1992 USAW AMERICAN OPEN,"December 4 - 6, 1992",1992-12-04,1992-12-06,"Shreveport, LA",,121065,has_record_notations
92BltBkl.htm,Results,public/LiftTilYaDie/Results/92BltBkl.htm,False,1992 Belt Buckle Open,"August 16, 1992",1992-08-16,1992-08-16,MWC Training Center,,14630,duplicate_exists_in_root
92GldWst.htm,Results,public/LiftTilYaDie/Results/92GldWst.htm,False,1992 Golden West,"December 12, 1992",1992-12-12,1992-12-12,MWC Training Center,Jim Schmitz,15486,duplicate_exists_in_root
92NatJrs.htm,Results,public/LiftTilYaDie/Results/92NatJrs.htm,True,1992 USAW NATIONAL JUNIORS,"February 15 - 16, 1992",1992-02-15,1992-02-16,"Rego Park, NY",,60675,has_record_notations
92NorCal.htm,Results,public/LiftTilYaDie/Results/92NorCal.htm,False,1992 Northern California Open,"June 14, 1992",1992-06-14,1992-06-14,Marin Training Center,Jim Schmitz,10899,duplicate_exists_in_root
92OlyTry.htm,Results,public/LiftTilYaDie/Results/92OlyTry.htm,True,1992 NACACI OLYMPIC TRIALS,"May 30 - 31, 1992",1992-17-30,1992-17-31,OLYMPIC TRYOUTS,,35932,has_record_notations
92PWAChp.htm,Results,public/LiftTilYaDie/Results/92PWAChp.htm,False,1992 PACIFIC ASSOCIATION CHAMPIONSHIPS,"January 5, 1992",1992-01-05,1992-01-05,"Marin Training Center - San Anselmo, CA",,10445,
92SrNats.htm,Results,public/LiftTilYaDie/Results/92SrNats.htm,True,1992 SENIOR NATIONALS,"March 20 - 22, 1992",1992-03-20,1992-03-22,"Baton Rouge, LA",,83437,has_record_notations
9397AMRecords.htm,Results,public/LiftTilYaDie/Results/9397AMRecords.htm,True,1993 - 1997 AMERICAN RECORDS,1993,1993,,Senior Men,,30400,has_record_notations
93AmOpen.htm,Results,public/LiftTilYaDie/Results/93AmOpen.htm,True,1993 USAW American Open,"December 3 - 5, 1993",1993-12-03,1993-12-05,"USA WEIGHTLIFTING AMERICAN OPEN San Anselmo, CA",,101705,has_record_notations
93BeerMug.htm,Results,public/LiftTilYaDie/Results/93BeerMug.htm,False,1993 Northern California/Beer Mug Open,"June 5, 1993",1993-06-05,1993-06-05,Marin Training Center,,7238,
93BerMug.htm,Results,public/LiftTilYaDie/Results/93BerMug.htm,False,1993 Northern California/Beer Mug Open,"June 5, 1993",1993-06-05,1993-06-05,Marin Training Center,,6709,duplicate_exists_in_root
93BltBkl.htm,Results,public/LiftTilYaDie/Results/93BltBkl.htm,False,1993 Belt Buckle Open,"August 8, 1993",1993-08-08,1993-08-08,The Sports Palace,Jim Schmitz,5661,duplicate_exists_in_root
93CalSt.htm,Results,public/LiftTilYaDie/Results/93CalSt.htm,False,1993 California State Championships,"March 13, 1993",1993-03-13,1993-03-13,MWC Training Center,Jim Schmitz,15924,duplicate_exists_in_root
93Collegiates.htm,Results,public/LiftTilYaDie/Results/93Collegiates.htm,True,1993 NATIONAL COLLEGIATE CHAMPIONSHIPS,1993,1993,,,,20579,has_record_notations
93LastChance.htm,Results,public/LiftTilYaDie/Results/93LastChance.htm,False,1993 LAST CHANCE OPEN,"April 10, 1993",1993-04-10,1993-04-10,Marin Training Center,,6767,
93NatJrs.htm,Results,public/LiftTilYaDie/Results/93NatJrs.htm,True,1993 USAW NATIONAL JUNIORS,"APRIL 3 - 4, 1993",1993-04-03,1993-04-04,"Blaine, MN",,98930,has_record_notations
93SrNats.htm,Results,public/LiftTilYaDie/Results/93SrNats.htm,True,1993 USWF SENIOR NATIONALS,"MAY 7 - 9, 1993",1993-17-07,1993-17-09,"USWF SENIOR NATIONALS Peoria, IL",,75498,has_record_notations
94AmOpen.htm,Results,public/LiftTilYaDie/Results/94AmOpen.htm,True,1994 AMERICAN OPEN,"December 12-14, 1994",1994-12-12,1994-12-14,Northern Arizona University,,128209,duplicate_exists_in_root; has_record_notations
94BltBkl.htm,Results,public/LiftTilYaDie/Results/94BltBkl.htm,False,1994 BELT BUCKLE OPEN,"August 14, 1994",1994-08-14,1994-08-14,"The Sports Palace - San Francisco, CA",Jim Schmitz,8394,
94GldWst.htm,Results,public/LiftTilYaDie/Results/94GldWst.htm,False,1994 Golden West Open,December 1994,1994-12,,Marin Training Center,Jim Schmitz,10244,duplicate_exists_in_root
94Marin.htm,Results,public/LiftTilYaDie/Results/94Marin.htm,False,1994 Marin Open,"March 16, 1994",1994-03-16,1994-03-16,Marin Training Center,,12134,duplicate_exists_in_root
94NatJrs.htm,Results,public/LiftTilYaDie/Results/94NatJrs.htm,True,1994 USAW NATIONAL JUNIORS,"MARCH 11 - 13, 1994",1994-03-11,1994-03-13,"Joseph, MO",,113315,has_record_notations
94NorCal.htm,Results,public/LiftTilYaDie/Results/94NorCal.htm,False,1994 Northern California Open,1994,1994,,Marin Training Center,,12617,duplicate_exists_in_root
94PWAChp.htm,Results,public/LiftTilYaDie/Results/94PWAChp.htm,False,1994 PACIFIC ASSOCIATION CHAMPIONSHIPS,"February 6, 1994",1994-02-06,1994-02-06,The Sports Palace,Jim Schmitz,16240,
94SrNats.htm,Results,public/LiftTilYaDie/Results/94SrNats.htm,True,1994 SENIOR NATIONALS,"MAY 1, 1994",1994-17-01,1994-17-01,"Kansas City, MO",,85397,has_record_notations
95AmOpen.htm,Results,public/LiftTilYaDie/Results/95AmOpen.htm,True,1995 USAW AMERICAN OPEN,"DECEMBER 8-10, 1995",1995-12-08,1995-12-10,"Joseph, MO",,126336,
95BltBkl.htm,Results,public/LiftTilYaDie/Results/95BltBkl.htm,False,1995 BELT BUCKLE OPEN,"August 27, 1995",1995-08-27,1995-08-27,"The Sports Palace - San Francisco, CA",,10310,
95GldWst.htm,Results,public/LiftTilYaDie/Results/95GldWst.htm,False,1995 Golden West,"March 25, 1995",1995-03-25,1995-03-25,Marin Training Center,,13208,duplicate_exists_in_root
95Marin.htm,Results,public/LiftTilYaDie/Results/95Marin.htm,False,1995 MARIN OPEN,"November 11, 1995",1995-11-11,1995-11-11,Marin Training Center,,14855,duplicate_exists_in_root
95NatJrs.htm,Results,public/LiftTilYaDie/Results/95NatJrs.htm,True,1995 NATIONAL JUNIORS,"March 10 - 12, 1995",1995-03-10,1995-03-12,"Savannah, GA",,63536,has_record_notations
95NorCal.htm,Results,public/LiftTilYaDie/Results/95NorCal.htm,False,1995 NORTHERN CALIFORNIA OPEN,"June 3, 1995",1995-06-03,1995-06-03,Marin Training Center,Jim Schmitz,19587,duplicate_exists_in_root
95PWAChp.htm,Results,public/LiftTilYaDie/Results/95PWAChp.htm,False,1995 PACIFIC ASSOCIATION CHAMPIONSHIPS,"January 22, 1995",1995-01-22,1995-01-22,The Sports Palace,Jim Schmitz,17347,
95SrNats.htm,Results,public/LiftTilYaDie/Results/95SrNats.htm,True,1995 SENIOR NATIONALS,"April 28 - 30, 1995",1995-04-28,1995-04-30,William Saroyan Theater,Denis Reno's Newsletter,94328,duplicate_exists_in_root; has_record_notations
